"_id","_class","dailyGPSData__latitude","dailyGPSData__longitude","dailyGPSData__duration"
"","","18.5116090110666","73.92357959241738","101"
"","","18.51156340913708","73.92362697988179","101"
"","","18.51153254392107","73.92359922896993","101"
"","","18.51162482730797","73.92365007686054","101"
"","","18.51157782601054","73.92362530350118","101"
"","","18.51157782601054","73.92362530350118","101"
"","","18.51162480657782","73.92362907535761","101"
"","","18.51160410327698","73.92367182306378","101"
"","","18.51166596172239","73.92364961102038","101"
"","","18.51164651570703","73.92360602512389","101"
"","","18.51159433835979","73.92357358715861","101"
"","","18.51159433835979","73.92357358715861","101"
"","","18.51156902501221","73.92353192909985","101"
"","","18.51155452431972","73.92358984805077","101"
"","","18.51155452431972","73.92358984805077","101"
"","","18.51154811216379","73.92363728962272","101"
"","","18.51156791776786","73.92357290160577","15141"
"4_30_9_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","18.51155863145227","73.92376427545577","1431"
"","","18.51151230175752","73.92365694399967","1341"
"","","18.51156268048095","73.92367447029851","1161"
"","","18.51157191337893","73.92356671541793","171"
"","","18.51157665515068","73.92361017810138","1121"
"","","18.51157513391108","73.92362127337985","171"
"","","18.51157386193899","73.92363092816062","1101"
"","","18.51159257416123","73.9235973207327","191"
"","","18.5115878957005","73.92360881201127","121"
"","","18.51158383406945","73.92361878822504","121"
"","","18.51157981269152","73.92354730366559","191"
"","","18.51157698770139","73.92358174615477","111"
"","","18.5115752855669","73.92360249869952","111"
"","","18.511573906838","73.92361930826081","121"
"","","18.5115730244515","73.92363006638007","111"
"","","18.51153624135202","73.9235091342148","191"
"","","18.51154404207225","73.92354015989207","111"
"","","18.51154952481066","73.92356196629875","111"
"","","18.51155391100139","73.92357941142411","101"
"","","18.51155741995398","73.92359336752442","111"
"","","18.51156173866482","73.92361054426318","101"
"","","18.51162153086241","73.92358319192942","131"
"","","18.51157145576413","73.92364919192522","1531"
"","","18.5115719167688","73.92364030710786","11061"
"","","18.51152595781363","73.92361769424663","171"
"","","18.51160845306604","73.92349045991605","191"
"","","18.5115968907999","73.92353679138506","111"
"","","18.51160020194789","73.9235235231975","121"
"","","18.51159395774138","73.92354854452024","121"
"","","18.5115913595994","73.92355895560219","111"
"","","18.51153579531782","73.92375395901661","1311"
"","","18.51153469344161","73.92375312721751","1171"
"","","18.51139811800654","73.92381515360802","121"
"","","18.51139434615011","73.92392864457696","111"
"","","18.511421796883","73.92368397682338","121"
"","","18.51135759150471","73.92416325404673","121"
"","","18.5115029337057","73.9238904230985","101"
"","","18.5115444241264","73.9236121439132","111"
"","","18.5115444241264","73.9236121439132","111"
"","","18.5115444241264","73.9236121439132","1391"
"","","18.51154677105929","73.92362580641537","1271"
"","","18.51153254485559","73.92364720161042","101"
"","","18.51144237445529","73.923733178595","111"
"","","18.51152317600186","73.92366821884542","121"
"","","18.51150930395211","73.92361784360736","131"
"","","18.5114849545234","73.92356973148316","151"
"","","18.51144807414944","73.92353989190786","171"
"","","18.51149300115044","73.92353159382372","151"
"","","18.51152665449168","73.92357006675928","171"
"","","18.51153274574619","73.92362348158008","131"
"","","18.51156002819755","73.92369200921802","101"
"","","18.51147687625042","73.92359052511951","1101"
"","","18.51156105293037","73.9235232016578","141"
"","","18.51152757421363","73.92356891048725","1131"
"","","18.51152017704207","73.92362491264974","151"
"","","18.51152015809059","73.92370421625945","1101"
"","","18.51152546121126","73.9236340318129","1121"
"","","18.51154792369716","73.9236263307113","11411"
"","","18.51102178197231","73.92333976240361","101"
"","","18.51061532612836","73.9231214321659","101"
"","","18.51159673198676","73.92331884395692","1131"
"","","18.51154814347262","73.92361271769755","161"
"","","18.51159362319293","73.92389219199168","101"
"","","18.51163617774044","73.92340808780318","171"
"","","18.51167870797477","73.92326444604248","161"
"","","18.51155081897662","73.92365795652265","191"
"","","18.51144576743405","73.92390241766172","101"
"","","18.51143998561288","73.92375363043874","1241"
"","","18.51146026981856","73.92384591519266","1111"
"","","18.51146031172807","73.92374935566812","1131"
"","","18.51155871527131","73.92354324466913","1361"
"","","18.51157422179217","73.92343905761271","1121"
"","","18.5115869684774","73.92333678844601","101"
"","","18.51152579654487","73.92360122207114","141"
"","","18.5116188835421","73.92353300383708","191"
"","","18.51160671515359","73.92348154685311","1151"
"","","18.51152226472852","73.92370157075541","1141"
"","","18.51180694533373","73.92331114977031","1161"
"","","18.51158387341632","73.92352281495366","11081"
"","","18.51062622854347","73.92353159382372","181"
"","","18.51156494784766","73.92363292087042","151"
"","","18.51159333253141","73.92357978976696","1151"
"13_30_9_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","37.85713986227464","-122.2878646515616","101"
"","","37.85797951026226","-122.2910051004695","101"
"13_1_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","37.85307856927455","-122.2917523700475","101"
"","","37.84945284485617","-122.2952596844382","101"
"","","37.80270055871252","-122.2906749510414","101"
"","","37.76000188667118","-122.2134114896154","101"
"","","37.69173011187249","-122.1395536792671","101"
"","","37.61697091165708","-122.0740931109731","101"
"","","37.54480440173069","-122.0216162783299","101"
"","","37.4869919428951","-121.9412581344339","101"
"","","37.39779944069441","-121.9081930351648","101"
"","","37.3251140909617","-121.9408393745515","101"
"","","37.24686785138887","-121.9609996118787","101"
"","","37.19194098844863","-121.9940207061563","101"
"","","37.14751019611689","-121.9880806190166","101"
"","","37.09675911351768","-121.9753940218333","101"
"","","37.03365013006798","-122.0225668699686","101"
"","","36.98529547549504","-122.0273226780091","101"
"","","36.96868929084108","-122.0379905776326","101"
"","","36.95738130718186","-122.0430850145612","101"
"","","36.9554661261262","-122.0246278123204","101"
"","","36.96044259706532","-122.0259182857447","101"
"","","36.95916367487786","-122.0201117042758","101"
"","","36.96151531043751","-122.0249849727675","101"
"13_2_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","36.95680138142335","-122.0251903106187","101"
"","","36.95483136459902","-122.041273936743","101"
"","","36.95717687256351","-122.0261320286636","101"
"","","36.95263283330663","-122.025979897121","101"
"","","36.96340957194284","-122.0354009886477","101"
"","","36.9836045103492","-122.0310206060503","101"
"","","37.03472012191735","-122.0219424181823","101"
"","","37.09689464889196","-121.9752195944283","101"
"","","37.15069716334077","-121.9850685821119","101"
"","","37.20527307599522","-121.9914407563601","101"
"","","37.26569155234588","-121.9489388914052","101"
"","","37.3431403795605","-121.9253664651158","101"
"","","37.38236240580434","-121.9043842983636","101"
"","","37.46455505493792","-121.9267556817475","101"
"","","37.50699522908545","-121.9667740726117","101"
"","","37.55568214230011","-122.0299103391562","101"
"","","37.61039773937092","-122.0690003504251","101"
"","","37.64221079185386","-122.0918570460026","101"
"","","37.68233919519715","-122.1257596650367","101"
"","","37.7289088815802","-122.1860335116481","101"
"","","37.7875123406181","-122.2480861657506","101"
"","","37.83626521941073","-122.2958060168869","101"
"","","37.85320194441625","-122.2896368523336","101"
"","","37.85771470204037","-122.2906504173363","101"
"","","37.85800590038017","-122.2902577869247","101"
"","","37.8570136392725","-122.2873545372889","101"
"","","37.8570136392725","-122.2873545372889","101"
"","","37.8570136392725","-122.2873545372889","101"
"","","37.84994176126816","-122.2937946954018","101"
"","","37.81409223567491","-122.300330819676","101"
"","","37.80501750178929","-122.2953447490531","101"
"","","37.7974274160007","-122.3962318793057","101"
"","","37.79287038520443","-122.397015974247","101"
"","","37.80481580895999","-122.2951508534663","101"
"","","37.80658816129601","-122.3005735794123","101"
"","","37.83993092698546","-122.2968963797333","101"
"","","37.85727695963688","-122.2875596882488","101"
"16_2_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","37.87352793990559","-122.2830448433537","101"
"","","37.87342941042359","-122.2831154508765","101"
"","","37.87348941884798","-122.283093000896","101"
"","","37.87345564243322","-122.2831546880917","101"
"13_4_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","37.85212287413987","-122.2868246929152","101"
"","","37.81996940483558","-122.2642811540848","101"
"","","37.85084427573245","-122.2915269639893","101"
"","","37.85700127723301","-122.2871573089092","101"
"","","37.85699050661194","-122.2873501947444","101"
"11_4_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","18.51161597539967","73.92361654851513","101"
"4_5_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","18.51152953708441","73.92379554894504","101"
"","","18.51160614208019","73.92375344412717","101"
"","","18.51153837092493","73.9236040612413","1151"
"","","18.51161298809435","73.92373468733757","111"
"","","18.51170891897614","73.92366411171287","101"
"16_5_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","32.86857772299317","-117.2129080932937","1181"
"","","32.86770820758807","-117.2124405897013","101"
"","","32.87609490156137","-117.2175194129277","12431"
"13_5_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","37.85691708572373","-122.2872412621128","101"
"13_6_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","37.85219456337077","-122.2867304360475","101"
"","","37.81029767197209","-122.2453596454234","101"
"","","37.82838782293382","-122.2497600981104","101"
"","","37.85726272609205","-122.2840463784857","101"
"","","37.86074018410704","-122.2894949692391","101"
"","","37.87059558743317","-122.2834854860251","101"
"","","37.83068882334277","-122.2663338884613","101"
"","","37.80738529781726","-122.3123776159648","101"
"","","37.80231118668818","-122.2701278836683","101"
"","","37.79209607963723","-122.3936026729257","101"
"","","37.7881916361628","-122.3887647726172","101"
"","","37.78820489311573","-122.3887943531694","101"
"","","37.79348096036605","-122.3963001048741","101"
"","","37.79453607163647","-122.3847168867069","101"
"","","37.80274103834334","-122.2886252815743","101"
"","","37.80390694580458","-122.2716440520029","101"
"","","37.80724931133928","-122.2676419890593","101"
"","","37.80364990324171","-122.2720404045644","101"
"","","37.82831757205549","-122.2669410222727","101"
"","","37.87377491138941","-122.283347924487","101"
"","","37.85788199826338","-122.2864802880891","101"
"4_6_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","18.5115832742476","73.92356017611354","1411"
"","","18.51157959950176","73.92334564058275","11631"
"","","18.51141080096334","73.92359325175103","12111"
"","","18.5115946317264","73.92359630211621","11781"
"13_7_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","37.87147558137333","-122.2928650049148","101"
"","","37.88061209761886","-122.2974472666955","101"
"","","37.85773564038294","-122.2906709363655","101"
"","","37.85703548400981","-122.2883510372012","101"
"","","37.85712052605847","-122.2872563080138","101"
"","","37.85308807626166","-122.2897315678394","101"
"","","37.82692989818111","-122.2863683658766","101"
"","","37.77735219595789","-122.1663068263977","101"
"","","37.69958444840804","-121.7881855095292","101"
"","","37.7196346352862","-121.5347084614813","101"
"","","37.63218902029194","-121.3909026660025","101"
"","","37.56748459845564","-121.2559319590081","101"
"","","37.53854084014898","-121.2638558779761","101"
"","","37.41757352374253","-121.151515720525","101"
"","","37.33437940481802","-121.1130960938717","101"
"","","37.15561604130748","-121.0491974094147","101"
"","","37.07681936215337","-120.9895009921128","101"
"","","37.00007008857745","-120.9154743702346","101"
"","","36.92785752009314","-120.8381358069562","101"
"","","36.14175452854125","-120.1627648809181","101"
"","","36.07137830931327","-120.093234060444","101"
"","","36.0129612218924","-119.995705252625","101"
"","","35.94150817956398","-119.9193890300765","101"
"","","35.71887137837309","-119.7297804896903","101"
"","","35.63255550343136","-119.6656409093362","101"
"","","35.55812252688739","-119.5979879704487","101"
"","","35.48622989564713","-119.5176382084559","101"
"","","35.42286434214136","-119.4303761423746","101"
"","","35.39808337114323","-119.2573982198902","101"
"","","35.38345481272357","-119.1984372307725","101"
"","","35.38355521923754","-119.1634489065163","101"
"","","35.3832161491677","-119.0504673037845","101"
"","","35.35262302141447","-119.0367736408817","101"
"","","35.35203636196866","-118.9106166761113","101"
"","","35.13557224011596","-118.4782210762411","101"
"","","35.10686303026518","-118.162242891377","101"
"","","35.03223001960203","-118.0990025215951","101"
"","","35.01687257088257","-117.9865507410075","101"
"","","35.00904902819079","-117.8730956466104","101"
"","","35.00457770194393","-117.7569098119789","101"
"","","35.00997866507155","-117.6396929194384","101"
"","","34.99381085395347","-117.5710578729562","101"
"","","34.99140015575323","-117.5419109214949","101"
"","","34.92183964915588","-117.2306495051019","101"
"","","34.89308175021645","-117.0997611362832","101"
"","","34.89081443161256","-116.9995979977436","101"
"","","34.90311472214284","-116.8825398479746","101"
"","","34.90980690175983","-116.834432690851","101"
"","","34.91115103944662","-116.8041907624498","101"
"","","34.99461853414308","-116.5735593439234","101"
"","","35.02884058750703","-116.4811648708922","101"
"","","35.07470129061031","-116.4063157328557","101"
"","","35.08531977891464","-116.3599897922169","101"
"","","35.18171179111598","-116.1671050173381","101"
"","","35.22454453169855","-116.1063406617531","101"
"","","35.33445818818671","-115.9654561245031","101"
"4_7_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","18.51151106415178","73.9234916121456","160571"
"","","18.51157003084059","73.92361155717998","14571"
"","","18.51156921622102","73.92344323335564","13391"
"","","18.51169544573243","73.92336004962105","135621"
"","","18.5115251738182","73.92361723222112","1151"
"13_8_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","35.37610057279037","-115.885488577295","101"
"","","35.44552808630787","-115.6694498007332","101"
"","","35.47163138635035","-115.5592688453529","101"
"","","35.47350692100401","-115.4486148991766","101"
"","","35.53135740224566","-115.423652844256","101"
"","","35.6132031310956","-115.3952633563653","101"
"","","35.66995154275282","-115.3750799464422","101"
"","","35.85238495021296","-115.2620133675292","101"
"","","35.94134628467837","-115.1909649383431","101"
"","","36.0365672683558","-115.1795457030169","101"
"","","36.05790699343492","-115.1555921777598","101"
"","","36.03003208812493","-115.0393782572832","101"
"","","36.07097244365349","-115.0299274849834","101"
"","","36.04957467838035","-114.9947270040285","101"
"","","36.0796904045956","-115.0134202295997","101"
"","","36.07608076398851","-115.0230839394715","101"
"","","36.06389572251263","-115.0288119891008","101"
"","","36.08540235633384","-115.0539249746705","101"
"","","36.16918315516455","-115.1274969728391","101"
"","","36.16530977214964","-115.1342873856021","101"
"","","36.1609572186121","-115.1358411671489","101"
"","","36.16537673681955","-115.1342391566189","101"
"13_9_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","36.06710565997061","-115.0378249921808","101"
"","","36.06057592322628","-115.0335147133246","101"
"","","36.05491511300239","-115.0236261810683","101"
"","","36.07082164077124","-115.0144474652909","101"
"","","36.06224787905811","-114.9971316908856","101"
"","","36.08118628663223","-115.023522652557","101"
"","","36.08059833637502","-115.0162874138947","101"
"","","36.10195358402245","-115.0641311893445","101"
"","","36.16487984840963","-115.1338562744535","101"
"","","36.08022120722412","-115.0237048259618","101"
"","","36.07981167737029","-115.013331771004","101"
"13_10_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","36.07963297519468","-115.0133791287569","101"
"","","36.08040603830486","-115.0170604346394","101"
"","","36.07694482608387","-115.0213278646514","101"
"","","36.13049442353233","-115.089174825218","101"
"","","36.17382761889653","-115.137685553468","101"
"","","36.16627951834525","-115.136924011117","101"
"","","36.16858145396882","-115.1421371258847","101"
"","","36.16266823474714","-115.1450143062288","101"
"","","36.16495296541035","-115.1333828118432","101"
"13_11_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","36.16501142269963","-115.1336449298254","101"
"","","36.16501142269963","-115.1336449298254","101"
"","","36.16952372592158","-115.1351202397807","101"
"","","36.13055540880397","-115.0891057563647","101"
"","","36.07148567883207","-115.039765240247","101"
"","","36.07978082937887","-115.0137990761452","101"
"","","36.0795448247696","-115.013382181764","101"
"","","36.08114218058835","-115.0212975912738","101"
"","","36.07966605193364","-115.013358351274","101"
"","","36.04767774042244","-114.9944625450902","101"
"","","36.07274119782786","-115.0170074407991","101"
"","","36.079705211096","-115.0132189331663","101"
"","","36.0782051251543","-115.0185902055138","101"
"","","36.08810777298047","-115.0614948679289","101"
"","","36.12799802375773","-115.0936295429717","101"
"","","36.16641371683429","-115.1340275424577","101"
"","","36.16499850253448","-115.1336297853866","101"
"","","36.16499850253448","-115.1336297853866","101"
"","","36.16499850253448","-115.1336297853866","101"
"","","36.16499850253448","-115.1336297853866","101"
"","","36.16499850253448","-115.1336297853866","101"
"","","36.16489843396156","-115.1337109162818","101"
"","","36.16504047587219","-115.1335564096897","101"
"13_12_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","36.16500637150431","-115.1335836174037","101"
"","","36.16500637150431","-115.1335836174037","101"
"","","36.16502682332987","-115.1335863434972","101"
"","","36.16501333827986","-115.1336279881758","101"
"","","36.17119903774791","-115.1390255013103","101"
"","","36.09578591509768","-115.0788206081122","101"
"","","36.07543544381491","-115.022941203895","101"
"","","36.07978362918774","-115.0132186564235","101"
"","","36.07709651832782","-115.0186963854284","101"
"","","36.08442117750933","-115.0521441943793","101"
"","","36.15032469821727","-115.0939611052713","101"
"","","36.16640326029658","-115.1375844984007","101"
"","","36.16809573704138","-115.1322997491133","101"
"","","36.17149817496602","-115.156781106682","101"
"","","36.12395155717657","-115.1808780015674","101"
"","","36.08600406706255","-115.1954480294966","101"
"","","36.08489171123875","-115.2253366280023","101"
"","","36.08228453008166","-115.2414774156943","101"
"4_12_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","18.51166645847923","73.92339040347824","122411"
"","","18.51157043909617","73.92351612807744","152081"
"13_13_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","36.17341437083201","-115.1426285965514","101"
"","","36.16511136758001","-115.1341331822498","101"
"","","36.16973499097094","-115.134960984318","101"
"","","36.07279002771352","-115.0167601287719","101"
"","","36.07963334315175","-115.0134725115247","101"
"","","36.07683762437102","-115.0198264005875","101"
"","","36.10185605871621","-115.082152997442","101"
"","","36.1152458351641","-115.1006529937048","101"
"","","36.11457686174761","-115.1265146865026","101"
"","","36.11060020964741","-115.1438662128353","101"
"","","36.1129862549445","-115.137659405148","101"
"","","36.14593051921729","-115.1356804769804","101"
"13_14_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","36.16971489380276","-115.1348443106728","101"
"","","36.14748954086237","-115.0918647457193","101"
"","","36.0714143634263","-115.0398009083867","101"
"","","36.07989314480417","-115.0130895731988","101"
"","","36.07698538674389","-115.0190652448451","101"
"","","36.10038566011402","-115.0836273843671","101"
"","","36.09997356022043","-115.1134471300556","101"
"","","36.10139860432375","-115.1737777992089","101"
"","","36.09488094667477","-115.1757222839572","101"
"","","36.09941114334059","-115.1751323193519","101"
"","","36.10420375297507","-115.1729087482737","101"
"","","36.09979622679646","-115.1672291041694","101"
"","","36.08019809269751","-115.0237937964034","101"
"","","36.07948789031074","-115.0134641609409","101"
"","","36.07752920244274","-115.0185696843176","101"
"","","36.10364561804307","-115.0821504028067","101"
"","","36.16295884903487","-115.1334803259377","101"
"","","36.16369030673871","-115.1341101968636","101"
"4_14_10_2016","com.projectvision.healthapp.model.mongo.PatientGPSData","18.51151060453988","73.92368953667179","115981"
"","","18.51154140769862","73.92359240606507","115001"
"","","18.51154140769862","73.92359240606507","115001"
"","","18.51161612963048","73.92348604164037","121051"
"","","18.51167301816069","73.92334457559308","113701"
"","","18.51157347820767","73.92344555750945","16101"
"","","18.51157347820767","73.92344555750945","16181"
"","","18.51157347820767","73.92344555750945","16261"
"","","18.51157347820767","73.92344555750945","16341"
"","","18.51157347820767","73.92344555750945","16421"
"","","18.51157347820767","73.92344555750945","16501"
"","","18.51157347820767","73.92344555750945","16581"
"","","18.51157347820767","73.92344555750945","16661"
"","","18.51157347820767","73.92344555750945","16821"
"","","18.51157347820767","73.92344555750945","16901"
"","","18.51157347820767","73.92344555750945","16981"
"","","18.51157347820767","73.92344555750945","17061"
"","","18.51157347820767","73.92344555750945","17141"
"","","18.51157347820767","73.92344555750945","17221"
"","","18.51157347820767","73.92344555750945","17301"
"","","18.51157347820767","73.92344555750945","17381"
"","","18.51157347820767","73.92344555750945","17461"
"","","18.51157347820767","73.92344555750945","17541"
"","","18.51157347820767","73.92344555750945","17621"
"","","18.51157347820767","73.92344555750945","17701"
"","","18.51157347820767","73.92344555750945","17781"
"","","18.51157347820767","73.92344555750945","17861"
"","","18.51157347820767","73.92344555750945","17941"
"","","18.51157347820767","73.92344555750945","18101"
"","","18.51157347820767","73.92344555750945","18181"
"","","18.51157347820767","73.92344555750945","18261"
"","","18.51157347820767","73.92344555750945","18341"
"","","18.51157347820767","73.92344555750945","18421"
"","","18.51157347820767","73.92344555750945","18501"
"","","18.51157347820767","73.92344555750945","18581"
"","","18.51157347820767","73.92344555750945","18661"
"","","18.51157347820767","73.92344555750945","18741"
"","","18.51157347820767","73.92344555750945","18821"
"","","18.51157347820767","73.92344555750945","18901"
"","","18.51157347820767","73.92344555750945","18981"
"","","18.51157347820767","73.92344555750945","19061"
"","","18.51157347820767","73.92344555750945","19221"
"","","18.51157347820767","73.92344555750945","19301"
"","","18.51157347820767","73.92344555750945","19381"
"","","18.51157347820767","73.92344555750945","19461"
"","","18.51157347820767","73.92344555750945","19541"
"","","18.51157347820767","73.92344555750945","19621"
"","","18.51157347820767","73.92344555750945","19701"
"","","18.51157347820767","73.92344555750945","19781"
"","","18.51157347820767","73.92344555750945","19861"
"","","18.51157347820767","73.92344555750945","19941"
"","","18.51157347820767","73.92344555750945","110021"
"","","18.51157347820767","73.92344555750945","110101"
"","","18.51157347820767","73.92344555750945","110181"
"","","18.51157347820767","73.92344555750945","110261"
"","","18.51157347820767","73.92344555750945","110341"
"","","18.51157347820767","73.92344555750945","110501"
